track_id;popularity;duration_ms;explicit;danceability;energy;tempo
4nyO1azSuhT5JrETvzEahs;51;326226;FALSO;585;187;123862
6Q1Ekf6C8V0e7aOCymgscs;44;175144;FALSO;687;528;82508
1wAiIIAskptjT45tgR35ad;46;254480;FALSO;59;408;80001
0bcy0hFL8G0IfV0mpeJLzZ;29;265008;FALSO;398;213;143243
6ZBXaW9fy6oDc0b0yDtH7u;50;255946;FALSO;551;535;123789
7oRpNoAsvWrBM69Vv2vK0x;43;309801;FALSO;413;491;8004
2edBRoaI2F2ST6WK0jdLUX;51;319440;FALSO;272;352;17548
6Q7jwp9gQFAsp9v337V9vc;42;268253;FALSO;503;665;127997
0w4Sf61CbM69gDD7RVmaBD;51;284215;FALSO;67;507;101921
6PgNIo1p187iblO7bTspUx;45;237560;FALSO;595;583;140052
34GSbu5gyOvcRYb8H06hZC;49;276395;FALSO;582;613;16794
5UPS0CrcHpwgmKXQDANC8b;23;256466;FALSO;54;387;135966
1fe2oJhzOglfQDJVr8JxQJ;24;223850;FALSO;295;374;14396
5FGzM47D9MUa0y7qb2D0Ix;55;233360;FALSO;565;455;139956
6IiNb2jhlDKd2djOqfw6v3;38;297948;FALSO;538;508;80045
3sucl1tF6q3vMu1Fm27ONQ;31;218770;FALSO;382;334;139097
5VymCvfV0FguCa7zrIPSgk;55;205218;FALSO;552;65;127977
5rYCdLxF2U5W1Zo20qeLtU;24;241000;FALSO;331;41;89055
7xn7mJpuwRSdePLyBVGjcU;23;268328;FALSO;47;225;95829
4lMjCfxIHie4YdlAGhlRHL;24;215706;FALSO;628;419;121795
23FjymOxJ5iscljTcq9pe7;23;259022;FALSO;64;353;147753
39tpfLHvnzXk4f8iD0htkn;52;237560;FALSO;541;48;162017
1JSXOYyLKa4joPMx4NQPZd;24;193906;FALSO;521;443;111252
52VircFKPvIsgIjjsbhJsQ;24;173216;FALSO;351;456;139103
5mWSFPkmo4u0rDUrp2ppiH;24;253986;FALSO;561;517;135891
4qc6i92V1gkMe8r1zqinw4;49;291013;FALSO;57;602;131917
7F92rki4H1RZ68OrOZQy4u;46;273666;FALSO;783;584;129993
7gikOCfWiAPFjFwKHYEdRA;24;266453;FALSO;645;533;114959
3zBCFogk8iIYzhSjCEvo4x;22;300431;FALSO;2;292;75839
2r4Qugm13w48DJ13jCUQgo;45;288578;FALSO;326;301;141671
3PJlvYZ9jiwHvuUDDBfeQi;23;426253;FALSO;236;932;148542
1ybDBYsAIOO7Xbstm8AbqW;56;189728;FALSO;622;672;144066
4ViXbUw52jlRpAlttrUeJ5;42;164232;FALSO;529;737;135932
4K3Iu3WLo19LIkfcpfldQL;24;217021;FALSO;704;803;127992
0LML5iWVpYfMmYqLyWwPiO;36;246647;FALSO;353;417;189725
3v2HEpwVgra20Iy6kZ9AWQ;44;214720;FALSO;475;477;137199
1igC3OWllB1deDc7w5Rdcj;47;267680;FALSO;572;509;124006
5ocA068mvMpA2GFPYQo670;49;313186;FALSO;533;479;130012
5QRizvMkGznUDYropgzLeJ;46;257254;FALSO;28;477;168691
3NNWJgbHskwtgebKFXwLlx;42;209866;FALSO;649;59;99984
05nJXep7Yxv52WN89iIoNJ;52;305063;FALSO;647;515;9395
5cgKQimJa7KTXzFkRWClhk;49;237533;FALSO;389;312;72753
4PTL5okqjKnLFfyAGLJLEw;44;218626;FALSO;509;503;163094
6fLNycJieawvLbND9UXoNQ;42;193373;FALSO;62;596;89978
2CTAAr1Hd21pEvyjxUHHGC;49;268507;FALSO;36;334;130637
1WHzHtbCV4OoB0TLgG7eMD;49;307866;FALSO;565;394;139859
0cEgQ9BNWCdNjInzhHa80k;47;281039;FALSO;549;493;74986
0TWppGO9tnrEhb8k0CDyoY;46;279560;FALSO;662;502;110076
4cNyHp6DzvKM3qm1UZHDGD;47;219759;FALSO;448;347;69872
0ZEOXfWy9lLCQMyOx2MzMU;51;302577;FALSO;565;414;125841
4pNE1ktA0ConNsXzSljQSQ;23;256320;FALSO;501;616;74932
666P7s4zrxYyQZYmFvebPc;45;201013;FALSO;701;876;100966
4SQxzEwMRZcLl4XSDoWCL5;50;238145;FALSO;771;382;94032
1Og1e0fnFgZpa0XiBv6GzE;43;214200;FALSO;522;526;145941
6tzOEJ2tqSiAxHw9CAT9Ru;53;262597;FALSO;376;378;164104
42wBzLyb7P5Q9MHdO3cdA8;23;250846;FALSO;326;533;98473
6UxQDguCFICdBKYzxM8NeT;24;180560;FALSO;63;462;102419
6QXt5huHJcskXyrLIryrhw;50;281795;FALSO;507;75;132021
5Hi3Xlpda9VnUUIgfVZAPp;54;285137;FALSO;643;44;99963
6zbBfKc4ghXAGtzuXAQptf;50;277800;FALSO;575;216;82941
2Dd9EXYXI2NNrLG61OtWQv;55;265156;FALSO;694;618;111943
6v6AftrVaUdTiQ39FkaGgp;23;225586;FALSO;523;444;122276
3q5DarVoP2OGdlbp50YfOX;22;221478;FALSO;635;624;11506
5MHN05L4SL4DursLCHj64L;23;277000;FALSO;439;476;116278
2y84yMmdH7mZDwIlX4E0zh;43;261982;FALSO;584;408;149918
0Q7BiXvRbMU1aV3EA9CS8O;23;273231;FALSO;507;594;149826
1EGdUGHv4Wh5YgaDl5Rwd3;24;259546;FALSO;474;468;76014
38vAr5wN14SXSGprdEtNLN;23;282840;FALSO;318;645;74127
1KqdTjq8C7TwLPtmDe8ar4;37;221964;FALSO;614;596;79969
0JgHby2Eln2x593egfKV1B;40;172282;FALSO;272;409;158955
73HYWlN3OO01k7sGN3PjI5;50;270533;FALSO;554;574;131017
1YsxcsTZhHKniXe1nzWuUN;23;235800;FALSO;512;737;149779
5cMriphyJx88mwAgozaWUT;23;274413;FALSO;619;583;136142
4dDmeAkj2d14V5RdcNEiWI;23;266565;FALSO;536;449;129904
0OXINTkSPTozv82CWvDbTa;51;239575;FALSO;536;62;160157
6h6aIaQ2K5luM8J08a74iv;44;234874;FALSO;523;459;133511
44YADxNo3TdpkwEr5DvV2B;47;213939;FALSO;525;457;82184
6ATlLN9OAiHqiwOPKuD7DT;44;272293;FALSO;629;528;149909
33LJXFLqeifw9YxsVoeOgM;53;242613;FALSO;394;493;82344
71kOdzwgRzQ5jRNaWzJBHA;46;283466;FALSO;335;428;180055
3VC4J1pj4oILfBtfhNY0SC;53;229245;FALSO;635;428;132048
5Z0ryqjwAa2ey9gaMPsB8J;44;255266;FALSO;542;572;129965
70PO1joNVSeYisRjCJBUNw;23;150629;VERDADERO;702;937;150013
1b8ZybIufxmpDQszin5yPt;48;273960;FALSO;381;659;185851
7GdmthJKzEggNQqkREPLDY;23;281160;FALSO;528;482;125932
4fqyQqb0rhS5NrCNO2955F;23;201191;FALSO;342;561;80679
1TyCWL2O5xJqiiFT7UN7SZ;53;235743;FALSO;631;382;81863
4OukDE7pBKhCV4YYeYhnjq;46;186133;FALSO;629;38;114854
2r377lAcOV46RkP8q0fMf3;45;273597;FALSO;744;319;109008
2gPktlgPPcTKKO9AaR83ky;49;301681;FALSO;64;68;117993
73mPm5Drtp0hDsyio1vPWE;54;237520;FALSO;504;569;172044
0f3cZB6WJ6ST9JuiDRs21x;49;192201;FALSO;535;459;137976
5dNEvgEsqygS46qkjZehvg;22;256079;FALSO;629;308;132062
57pUHpCltt09b5w1W6m9qb;53;243441;FALSO;664;432;113879
2aOYD2oBsbw0ZfFm18IJvy;23;298965;FALSO;378;521;167889
3dAi45j46EoBEd0UVoalcf;48;273266;FALSO;486;496;141939
1euNacUJNTkPoDAHnWD7NP;23;164000;FALSO;641;48;109431
3ieXD6cGP25CKLPexbAic9;52;259436;FALSO;562;48;144129
3ewRVZ2EolQkDrdkpDODR9;24;275000;FALSO;658;448;105453
4H45AfU8wUeusZnaAri6Zz;23;273000;FALSO;623;563;99988
0TVrlU8El0K6U1pC2LOt09;55;259588;FALSO;48;358;149945
40RMeJVU5m7YzCJ9It9ohi;52;258106;FALSO;676;446;115017
21ycMPCnfeUMxg3eArabhp;23;195600;FALSO;603;479;135851
77fl88CpSFNcNpjPTaIBq0;23;200786;FALSO;683;477;12928
0k4FG9l3OrxLt5NQU3uEkR;46;221720;FALSO;622;874;128015
72ckLJb44J1YyDAO6yVCOq;23;219120;FALSO;63;214;116965
5gXcBqIUYtWDLgeL5tMKr1;24;225826;FALSO;343;302;126553
6n6mfBaRbEDqXZltgsbyTq;40;245632;FALSO;456;447;79845
6PfK0jvFrTeS98QhNVJaG2;22;271853;FALSO;65;5;120424
7FeF8ywQi6Auovb94rEjOG;44;366640;FALSO;472;566;86042
6C07AiFdxKqUPbv92K4CG7;42;268173;FALSO;764;434;112974
62E8ZkIPBg7uJg9gkRJ535;44;280386;FALSO;624;688;89911
4eejHUWzfDSV2RESYODwZC;33;239142;FALSO;482;928;139947
7eKlApdNdcu8e2GX4nItcO;38;241891;FALSO;624;499;115986
487CwH00ao0LRep28i58sT;49;220014;FALSO;625;679;96988
3hsZxEXf0PNXVq0S8idacb;44;235640;FALSO;676;639;7601
0UqoqhqZw7yNijnCt6I5kK;47;255111;FALSO;514;418;117705
6vJ97QouNlvgs74MMhxdvw;49;242693;FALSO;584;436;122066
1wTzT7AETrZvHw9HgQiogj;46;279040;FALSO;447;593;131928
0RF0KWRmViSC222kfVJsPo;46;251160;FALSO;607;785;118997
3Sk5vML32xkCFsysfuvNYl;43;205973;FALSO;347;333;145245
63UkGQq18KEM46MsAHlLwd;48;320143;FALSO;349;593;133642
6MwdxH1iD9lNKNZcg9Gy28;22;271000;FALSO;451;206;125471
1MvXTIyg7RsWkCPMTfEQcG;41;269400;FALSO;567;428;130008
0uwKnegrsnDSCHiEoC57tQ;45;256551;FALSO;73;48;138044
3GR2MyhdGvHnpSNJffuacz;45;281000;FALSO;472;627;169873
1IlwgW4K2wSt1HiGdmKJTN;30;190642;FALSO;692;673;134117
6wLuAJgxUVcsmyEyF477FF;22;248333;FALSO;517;24;142306
0krkOwHreUD3dmXNti1PUa;44;166186;FALSO;728;78;124011
7zNTRmTGbJlPnr81kBmcn1;23;337733;FALSO;343;716;169997
17IidG1HMhzJ7hee4uOikv;43;261506;FALSO;611;583;17934
5NANgzJI7jatDJUaYxlVCn;22;229600;FALSO;643;58;126089
0Oye9CR1O27FG3S02JPueO;23;247160;FALSO;411;326;81061
0qkMJO5YJRU22PATHZsH1U;47;232973;FALSO;568;525;96007
191N9EutKkjp93Dcn5zWgX;22;271560;FALSO;743;336;112305
2bkrZWJ7JRXPOal7pWiyDO;56;235760;FALSO;509;602;91997
5LCzuZv1gkHsXj6ZY1ugQ4;45;244973;FALSO;707;516;116014
5o48kuQnPwhuRAzO2t0bCU;52;347058;FALSO;596;561;127887
3ZJ2gYkZmXcQ3iPOiC0hGe;23;256466;FALSO;428;493;80035
1fegrYOHE2jFp9V91uCAKs;29;207500;FALSO;717;49;95993
13fVxKIbDkez6C2kXWljA6;22;194640;FALSO;473;467;126165
0BuB7uokegq2hNvIDpxFmH;23;190866;FALSO;527;586;96281
0LbeHtEANtIeQeUK5VZpvl;22;264933;FALSO;673;351;100002
7pAzI19zjpiXXr6h8C9Rsb;23;263760;FALSO;378;387;139277
0KbPM4avkXu7RHal3cxiwk;46;256293;FALSO;508;521;119946
0tSbBmOAukoqCsFfYYAI2A;43;216399;FALSO;586;79;120067
6ZcatlNX0hgJljw6U1PPQt;22;187788;FALSO;624;798;120015
7ztong0bsAceGEoD3GsZ9f;22;216133;FALSO;551;446;112876
2LoGv4HSbilp1SVoQ10Qw6;52;237406;FALSO;772;559;100056
5nTjkZ2qQQy8EqQsSwq7m3;43;201506;FALSO;52;757;82453
29sgXiafZq3bSkSGoafvli;44;275354;FALSO;686;651;87978
09V52TgKoNpp0yGswRV3UD;44;236186;FALSO;634;554;139923
0RstD1ThE5VUie4RU8d5Jk;39;248160;FALSO;495;398;111922
0bcxkIQvvDJ6YWD6xYRh5y;49;197659;FALSO;667;489;14188
1iNAwmUw21s8LQ7Ax0gpH8;43;317266;FALSO;553;518;113865
22Dglcz1VwyXTCEBt6PIdG;51;281573;FALSO;625;341;130127
77OJPbm053M9LA5Pqs2yOZ;48;258533;FALSO;477;473;155875
7q4QI51i0qedJfEwO9CQHd;54;262373;FALSO;642;623;126062
6H55njn53FmOuOdoCiBASI;31;144760;FALSO;696;558;91966
4wg3QfnD1S87eTRQ7K4yc9;37;242826;FALSO;526;158;81025
4Uicbo4zLr3wYFIgHMY9GA;46;283840;FALSO;486;845;92867
702x8VYOyJQBuI0KufjQVY;50;279933;FALSO;562;546;119968
3ryH02eT67uLz9NdCVfuaX;22;230280;FALSO;395;385;10316
0xCXMZlt1QfWfhtuTIFBpk;23;291400;FALSO;549;45;90062
3pyfEMTvunanVkcTFME2IK;52;207559;FALSO;678;568;135049
294jS0EVBue6WSgF38SCVl;22;253826;FALSO;663;41;95938
47XdwDslZ1b2LpS6JsCmOQ;42;236573;FALSO;804;854;124031
6WWFJHUkIIZO1AP9BsnvPm;23;220480;FALSO;446;437;77769
6JIysoFg1r4BNVxGFJxNkp;50;246688;FALSO;517;38;111899
1wBQPw5ZGERNmt8iQ9ltEV;48;227487;FALSO;516;333;136196
0pxcexhD8iTA7nR66qGdUy;45;328812;FALSO;441;213;177554
4elhQCXOKEDhgFgE3Yxc8Q;53;211356;FALSO;466;316;91775
5lo0Wvjeg14DRNGZ7d2D1p;48;231506;FALSO;537;396;135593
0eMcN0mYyowOaqOk8xIhky;21;266800;FALSO;509;365;130006
3DQwuewZCfbD6e7s2jW1Ok;22;275347;FALSO;481;377;123706
03P0CqP1V51kulWK6WfHiU;21;274000;FALSO;504;351;122701
4odVciwideNu5VYpYyhwwM;23;277066;FALSO;473;847;163937
4thduM4ItRZZqJdFZhGfjl;47;277394;FALSO;489;796;96063
4YJcQNIIdAJL9yrtHKLCXh;48;256692;FALSO;406;23;159914
5jEuSKARWwxe8w3bdu0OLn;21;255733;FALSO;605;518;123973
4vak1viTYUPHgGS89lqCsZ;24;161014;FALSO;763;704;131871
6KDFXYRMTHDEL1CZxunACW;21;188100;FALSO;608;646;125024
1eqeDeOm0TsjS3j3vlSan2;40;219925;FALSO;534;592;88012
3MhBRomduHAus1mnb8kGlb;0;244733;FALSO;758;565;131995
6No37VaxVh6HHEozjauEbk;39;143929;FALSO;676;434;140094
3LQ0RDsFVMYrUfPYOgncCh;50;256026;FALSO;479;434;133472
5rQPgfJMJ7yhsEr0HwTA77;46;221266;FALSO;507;413;133966
0rUiL3L1lurq2lzcfUCSji;53;237333;FALSO;564;158;8783
3Wuplaz7OX7p17wjempzj9;51;264760;FALSO;492;369;125813
4Ly7n21yTOcF3umDdx5QhG;36;268823;FALSO;416;379;150879
6j4AAcbeR7Z4zfUKl2EndY;47;228600;FALSO;491;615;84788
0Dx4JKy4S1KUL5A60g5MAG;44;295666;FALSO;67;815;15404
2iaFA4Qfq4nUpwOkgj4Ujm;46;273946;FALSO;386;647;139965
5jSuSxPNY1BOQjjnGnyrEw;46;223041;FALSO;412;149;101964
1R4nUHJeX005LSpuRakYBD;45;276760;FALSO;749;69;115928
3ZNVR4Nl4NLVioCv4zyFhq;51;266168;FALSO;634;475;127839
6knFPSglS3xfSleqy7XbNS;36;251250;FALSO;538;437;119927
5POo0zRDYRZhU0SMs49Rfo;40;304600;FALSO;525;683;124982
7gwZ37Vng40BDAKuiBMsAZ;50;222000;FALSO;564;215;142926
4hcNpo1rtbzyNswsM5byTf;46;241040;FALSO;618;777;150048
1Rxn57Wwv6hQUu60MIiMMJ;49;198551;FALSO;582;321;133895
6LB5GOIP5MMZnMUuEt6CxA;40;258359;FALSO;394;266;134238
33xG0TlibLH8kO4At9cjkA;22;188573;FALSO;556;381;96501
7x2It3MYN1QdytzgoLYGr5;22;211000;FALSO;626;522;139827
1o1pZgOTPl2eEdRAND2UsQ;23;283973;FALSO;479;58;141976
61suxeOgSBDfwySo1O3BQ4;44;252453;FALSO;675;562;11391
4ZwdG5w5j31LAll9jHvvtR;46;221200;FALSO;332;264;138754
32JCdFUWg4FoFQ4Mdc4v5o;23;216840;FALSO;325;314;107092
11DUHbs4Vu8M7ppePmszse;44;251076;FALSO;468;26;128579
2N1KyUTT7nd7nj8DdCTDyx;23;178333;FALSO;495;41;174311
19BzrlH5yoy9kff53yUPkA;30;206629;FALSO;323;392;58319
3CETF61rL91bv64krXGudM;21;245666;FALSO;744;519;105783
4096zJPLq3Dn1ZLjnXGjVT;23;315681;FALSO;465;478;135889
1OGh0Nz1hfNXkZAfeGhwNV;44;170666;FALSO;76;944;126007
749ROZZstvy0OzCMgNjnXf;50;253127;FALSO;569;399;124026
7L0PgTyJHxDA31LrXZCTCD;22;311813;FALSO;491;499;127689
5PoH44aTipfb2rrKFmWTBp;22;280119;FALSO;618;697;1040
2B0KdaGb9ol7mnuJw2LXgh;23;170626;FALSO;541;477;104636
3nYwUD6gKNW1cgvMUQfow5;22;179226;FALSO;555;453;120779
6aOm6drqZGw4IWBf5qs9gw;46;223767;FALSO;555;59;126143
77xwukOvyqpUwDQFBNvKNO;48;218096;FALSO;587;539;168002
2wso0v7nIbeOnMf078XSVQ;46;237066;FALSO;495;223;109388
356wpCJ2cUKEfvZswomciS;22;324933;FALSO;452;264;144092
1rJLmeWNZWCadABxGee6BO;21;238000;FALSO;46;406;141767
2WZL4uQs6kOF0gpiSfyD2e;39;212989;FALSO;574;684;115965
4pjnn28AE1GvrklrJFWuib;46;195880;FALSO;791;68;112014
1Tx2Ukjlby5Cy1AcC7RKe9;27;238381;FALSO;266;791;84965
2zEyrzKIZd1qcysLFXZZ9z;40;246357;FALSO;601;272;129762
0TA2eTf6ADQMuYLB0Ciy2V;43;246320;FALSO;756;421;69928
5noC8HGZaLiXNdvGmjemGP;44;191226;FALSO;674;757;87506
0EQ7IBLaVhxF8qOA4E4sF8;37;218040;FALSO;558;757;92035
7IXUkWlTdwzjIhDisSsCK1;50;246237;FALSO;611;385;147954
2mCSqP0xAkWO7N53OnHRLk;53;260958;FALSO;313;21;75071
5zpEPwbPcf0Kl2dEyw0T0A;44;204986;FALSO;622;421;16992
1vpxFxx27sDpx9oaeBPzyF;50;196308;FALSO;634;516;89962
5ZFN0GcP1IA5jUp9kf1X03;47;272066;FALSO;751;562;90987
3bmr53QNgmMS2kehkmhpaI;28;271028;FALSO;5;377;111715
0lcydXw6rb39UXNAzcPvvp;37;288000;FALSO;502;318;1197
2jqQvrn8z1fY0l0Seek4WZ;47;65146;FALSO;561;271;120787
4OblvF5kprg3UJJQ2IitXz;43;236000;FALSO;499;537;127406
5s8u5uW7zXvWfes7xh0Gr8;49;240777;FALSO;598;473;12393
0vgLHS2vF5u0HPYaFpmoJg;45;238177;FALSO;252;368;180841
5yaFcwe34eiPTZhC1PiUPQ;49;168739;FALSO;7;158;100825
0GUogKXLYj6g3o4GUrqmmI;22;261000;FALSO;56;525;115877
260grD6UKNSPAcEwyFpohL;22;276280;FALSO;51;686;8218
2BipFnJx3ko5aRiQ7ESASa;49;245000;FALSO;583;236;84049
3UdR4a7tF6CKv6bkzLpqOA;46;249333;FALSO;644;757;110973
4v6lODSyhcw3LnNNLRWqdR;22;211786;FALSO;367;333;78718
6h9km3YJWVABKCV6SVF9LS;53;261880;FALSO;516;643;120155
6I3S5cl2M7KPEoVG0XmgYx;47;330521;FALSO;582;725;93013
22BegAlT6OlfSPxyzKKFAv;21;255093;FALSO;289;461;78274
34gMU2izFmC3QtxKgoE3v2;21;229588;FALSO;552;307;127919
7dsU5xLqVQn4nrqg1TtHWF;22;233405;FALSO;492;507;81955
1vFGwteJk3i24kHw7vtaXL;44;244933;FALSO;777;869;90006
1oDlZ9gdbeq9Jz9S15OUuL;22;192437;FALSO;48;721;179905
6vivOwSdx80JRFKlLnt5x7;22;234840;FALSO;563;299;80891
16o2AmA4xxtE3vMGl3zi0W;53;219511;FALSO;399;347;12906
4WPUqFX0r2DaIi0LTyDQQn;22;201238;FALSO;494;272;76966
6H3rK2Gdu2EI8aaGgUBBer;21;252400;FALSO;591;429;108195
3ate1F9BHMzHwd7oWenQfN;22;278506;FALSO;572;601;139986
6DciesvPUaObQgY4YI4m8s;21;260453;FALSO;504;561;130012
3YScQoSeZuaBrcxOFmIqis;22;224000;FALSO;708;707;107209
2wN8SlgU24PixFHmaNNU8A;21;272532;FALSO;461;212;123114
63WCEt2C8EUDUvQlCLpHkz;22;281413;FALSO;424;725;171826
4pwcwsHlO2DEh5Eefo6Iie;45;207600;FALSO;493;441;139943
4vzk2UltiJhQavDEOASIK9;3;346386;FALSO;348;797;146737
4We0B3YSBF7utFlQtns2em;1;250626;FALSO;527;89;122494
1OMyYLAtYUlAKmZjnDKNgP;1;213333;FALSO;454;805;91251
3YKMXuivrbHooUtf8jfEgS;1;223146;FALSO;532;964;122778
1kdumEk4vjB6LTjtp59YdL;1;316520;FALSO;529;982;118668
1Bno2DWL2kmfiy1V5OlmCz;2;308560;FALSO;265;818;150332
4xDwCYhobDehSBGUmd5H6Y;76;216826;VERDADERO;448;825;14417
1g0SlTCGN9j3OicWHfSKEn;61;228120;FALSO;531;904;94999
4GssB27iJeqmfGxS94Tfij;75;220537;VERDADERO;461;897;165107
0M3adYbGtyRHACP86dey1H;74;191520;FALSO;426;888;144111
5yHe5ugepahPTYnEdvu1gZ;0;205000;FALSO;501;986;107472
0bMOyiuk22fAKiwNoYsRYN;59;197412;VERDADERO;576;88;139942
3X412wnMLKyqctlRfhPa7Q;69;87259;FALSO;407;938;172661
3RptaQ5Xb8WvtpItZ2f9Hi;70;276146;FALSO;544;69;123962
2gT72HL4Y84K2Mle3miAMJ;69;207141;VERDADERO;355;919;159922
7CAbF0By0Fpnbiu6Xn5ZF7;72;220041;VERDADERO;434;929;92541
577MNC3o3L0lNIzx9abqOk;67;308933;FALSO;385;342;132864
5DO5JEUkxhtsMvaCX7ipGZ;49;138732;VERDADERO;656;788;139909
6lFUdRItQEsEuD7dSINL47;69;231106;FALSO;54;661;90012
0jY829pCMnstlNtaE72vSB;62;204786;FALSO;528;968;91934
2PjVfXNQJiyFXyKBpeckQ3;37;342821;FALSO;398;939;92027
78XFPcFYN8YFOHjtVwnPsl;68;283826;FALSO;447;876;92535
1z3LsJRCvln5qO5TOLduQM;60;216133;FALSO;378;986;94458
018zT8xThRbMH2QeUoMlKQ;55;259800;FALSO;614;636;117966
1EryAkZ0VHstC6haIxVBiE;75;241533;FALSO;367;634;89981
25GC50HslaaruyrKjdu0lP;68;291426;FALSO;569;883;134001
6sIbv1oWOuma2qV907MUbk;67;209598;VERDADERO;452;937;164032
1fQaoh3imrMunWVZh5kf90;70;323800;FALSO;576;906;127935
1158ckiB5S4cpsdYHDB9IF;76;214760;FALSO;443;781;71841
5XW4BwCrfYpci5zMbJxs4N;63;176973;FALSO;559;793;92034
2gscB6kDOmrv1P6qs2KXE3;73;147840;FALSO;382;996;93345
4Uiw0Sl9yskBaC6P4DcdVD;76;299866;FALSO;206;965;92615
1RXoCep9hxApPfx8UFsGZk;66;197373;FALSO;465;813;148029
3jpzdLvSyufByWuvgBNPxU;45;149700;VERDADERO;609;935;119974
1A6ETm7oNSZ5SRr6uuvKdx;45;152746;FALSO;504;884;11518
2Aj4Cbf7cQrTPLCw5Ccz0q;39;254466;VERDADERO;407;98;131067
70L6nHORQsblY813yNqUR3;75;317706;FALSO;47;859;12401
0gchQwxmBWj5no8NJ8b2yH;70;230093;FALSO;4;959;149062
6W21LNLz9Sw7sUSNWMSHRu;76;255733;VERDADERO;353;898;103293
0jqblvsI9LBY4irmLVqqEO;67;245573;FALSO;567;946;94985
33xvLHLR4T6FdGZ2Nvonww;44;116106;FALSO;4;742;99299
5OxclJsdFESni44YlpNpkR;65;291812;VERDADERO;589;797;102489
7wTJ3ciKwjGcdENc5AOLZt;32;314760;FALSO;434;822;134888
6RJdYpFQwLyNfDc5FbjkgV;72;245226;FALSO;402;969;173847
56fiFTRrSiHHH3gBeaTg2P;69;315177;VERDADERO;336;978;129842
6irNz2hSXvd2QJG0vXyBFR;42;311813;FALSO;541;968;12504
5cRPdqpWkaNmIbPi6wJDg2;62;227847;FALSO;525;85;134115
60knpe02nSLudHQYX2FZBI;71;315906;VERDADERO;41;993;101279
0O7lENhqOySbsL743G7PqD;68;224320;FALSO;589;442;122688
5JbOR8Uoh1bqM9r4mkQUme;51;222058;FALSO;3;939;135254
1Hu5kkx4WAnpsmYJClkjQX;46;359630;FALSO;576;702;119958
0fxGA5lxrdYNYoE7yJxTNZ;59;260560;FALSO;73;585;100021
0Y2i84QWPFiFHQfEQDgHya;69;215600;VERDADERO;462;996;122072
2ib8fuTavdc48X6MjhE4Ft;71;218520;VERDADERO;544;911;91033
4kZbYkUuDHyphD71bPMYL1;47;457250;FALSO;447;343;123904
5hISmTJXBXdOes4htbUhGk;61;338000;FALSO;557;718;172039
3K92Zoo7QRawQAWQFXBF3V;64;240759;FALSO;477;791;152053
7MOQrtXMNImAq5TrPZzC0w;61;251533;FALSO;316;729;163127
1nxbn0COjeyH7MQZ27T3CR;66;224421;FALSO;412;958;164072
68osIGtVjM7QWVe6pazLHj;68;243320;VERDADERO;456;985;143006
2NImo2MajNai4CLk35wMut;64;369293;FALSO;614;914;900
7pS3O75hJnthHr64tlpqPn;58;328386;FALSO;473;767;180024
062WEhWJ0tNa0CaAEuMwYB;42;207706;FALSO;609;965;140121
6yaD2rZwnPKvSCoPsbrMGK;43;92760;VERDADERO;338;839;84657
0UIrLwFq3cvTg5vBMmlfjp;42;236506;FALSO;603;789;115011
0IpAufJEjttMegWQvxcI2i;44;287986;FALSO;553;763;136749
69zmyMJrufLbIGGC4QO2al;43;449200;FALSO;525;641;138839
0jXK4Xy4LAEKFgRiTr3M7w;57;324480;FALSO;277;925;178036
1mCNkrKh9NEgxJWUqHnEgo;63;216520;FALSO;354;829;163958
4Ahphc0UzRSoMpJRHgnGQK;56;208826;FALSO;452;962;164032
6zKF4293k44ItKWJJgrhXv;68;244773;FALSO;197;956;177018
249Z7XT6mf8B2zuI0RaeS0;70;211333;VERDADERO;459;958;142707
5wBLDkxVvclanSitx5jq8e;70;265053;VERDADERO;512;943;163128
28ewfZ6bTCVCNOFEZ1Q7q8;40;296187;FALSO;322;981;174884
1i663MaTN7dcRxv2UPKOlu;43;234906;FALSO;582;893;136006
4NlYDU9c38dhqf1pnOqZsA;1;213308;FALSO;448;93;174996
5CaIwevHOqEFkn3hBJ0cNW;43;180720;FALSO;56;922;14979
31IfnfvSlw299vYoAicWGw;0;188600;FALSO;286;939;106342
3Hff4mCaUFKzrq05w78tEn;57;124226;VERDADERO;504;6;14086
03sEzk1VyrUZSgyhoQR0LZ;64;713191;FALSO;415;53;114174
1PcANFoqnDsexSHXpWrn8Q;69;340400;FALSO;2;639;166013
41pOIT2t1rvr2Trg1HQChZ;68;249226;FALSO;358;921;139256
5VBwLOZDyDWInNYIUniuZG;54;544800;FALSO;23;766;151106
6AioOohg4bQZFA4jIYQQ2r;68;363066;FALSO;375;682;15923
3Kj2M9gRU1Lwf5eiNjBtBp;52;284571;VERDADERO;549;989;104992
7tvuLLroI0n6uYBWuFig5d;63;562706;FALSO;387;677;172812
6XimI1O15wpfwUdrCnlrxo;57;225440;FALSO;495;869;94012
0DkmhHO4yyqCJFjosmmWPU;64;234093;FALSO;378;959;174932
0uppYCG86ajpV2hSR3dJJ0;73;282906;FALSO;666;936;91577
641epaxGPCWU6j2SIdQ6v7;40;158568;VERDADERO;94;581;116969
6wt8KAK3PEPAixC4aqlHNt;60;222539;FALSO;561;611;7604
1KCAEG6JcsTzi8ddZzs0nk;62;254613;FALSO;295;98;134335
1BrgjqSg9du0lj3TUMLluL;69;206546;FALSO;536;849;127002
1wsRitfRRtWyEapl0q22o8;71;206200;VERDADERO;599;957;10368
