track_id;key;loudness;mode;speechiness;acoousticness;liveness;valence;time_signature
623qgMcp5J5EJVphRqLjdF;0;-4052;1;348;253;85;682;4
7mPoHRn8mVrhJB8hYiAbnr;2;-468;1;318;539;325;329;4
3R6hm07kmnyFTKAqtjI6D0;11;-7189;0;681;335;274;729;4
3Osgqk5IT0FTUc9HehVjXP;2;-5803;1;798;758;137;178;4
6K9b4pNM6SjYS4IpiVFui7;9;-5836;1;291;617;273;942;4
48U1DWN0CI5LkrVTfVVSw7;0;-4286;1;953;155;368;841;4
3BPPvEIfF8ZoyzQQrQzhAN;0;-7224;1;322;12;296;947;4
6NOCDzHl80r4m3fu5TvlwC;7;-5756;1;719;225;639;47;4
1tDqJHfDFQzlkc4lsOsjME;7;-7238;1;361;943;419;764;4
3z6g5HOmyAHmrGHbr2Td7p;3;-14843;1;342;911;109;148;3
0Nt1f0uMkjTdoN9141ukhq;6;-11246;0;854;745;76;681;4
5o7KMVaLcr5nvYHRKNRSQ1;7;-11582;0;476;341;674;92;4
1pozE83sbsOyddLsuHjMjL;2;-8011;1;292;711;304;629;4
555f0RSOl18sRTYXAfiNvy;0;-5278;1;489;184;264;97;4
5Okix5lf7jIZJgnLkFANcK;0;-243;1;103;101;291;713;4
556d4gCzMVcUAjKFdm0drc;7;-4874;1;25;679;337;33;4
2nm0Bw0oGdWtgdi47RjNzR;4;-4965;1;521;586;263;908;4
2uJ8FAeLomeAqLejkIQQu4;4;-624;0;61;647;831;456;4
1iPLqMA51oVMzaATZrcZZ1;0;-4629;1;366;356;431;774;4
0g6fuc3xiIsYVVkfqUNua6;7;-208;1;344;469;362;836;4
1xQycyAmSZBOIQA4i5DYDq;2;-8868;1;341;717;113;81;4
11HEIqmrGM1hh1KW63DGdi;7;-4979;1;762;451;115;634;4
2LMtLW4PGNjll7urKtHL6b;2;-5271;1;281;979;205;888;4
1uplzMgpLoiq301QFleXX0;10;-5732;1;395;318;378;706;4
5lltxDh5Gwjr9vBcfJZKWM;6;-8582;0;404;366;382;9;4
5RdZcipSf2Xysg02sVsoEp;6;-5806;1;414;131;912;96;4
2xtpPQsZ2hHBC0OJWs4NZQ;9;-8832;1;362;566;879;979;4
5sgaq8OSkJAWfzoUGOVpLi;2;-4358;0;439;109;268;966;4
14ub6WUYpvWRXMnZXPh4tv;7;-3286;0;118;136;115;913;4
553HoIBYchT1GkDHdTd8A7;7;-6641;1;612;158;729;376;4
5JJUHTKjVf67WTpE0cvUB0;6;-3557;0;708;131;766;454;4
2nlZlyzckJy93Hg4pSikrE;1;-5713;0;858;391;338;695;4
4s1uRHjXLe5es3SMdeqnNl;0;-1317;1;103;118;646;817;4
3oFonZNnxADZ2aLW7y0Zj0;7;-432;1;564;104;155;755;4
6DZY2OZESH70R3zg49Asbf;2;-6989;1;494;838;126;661;4
0hsTdAyHzXOOf6jHDtNcOq;9;-7926;0;441;122;103;649;4
233fktw6sRxoWNK7aYo0mP;7;-5811;1;446;882;922;48;4
3o69TssC4muwST4WjxnWGP;9;-5911;1;332;63;811;91;4
1X3mXgzkNXFTQDP98MdPtL;9;-631;0;668;203;897;382;4
5k4yufX1vLO4zxcQr3nRpC;7;-5639;0;227;803;959;571;4
3HvgGChFNkR9sTdBSgNbba;3;-9638;1;263;248;214;716;4
5dQxHCVmt6PNqNsza6XI63;4;-8768;1;459;171;115;807;4
2u8cFYHuAXvLlbxCEkb7ED;0;-6079;1;542;432;268;918;4
1xOHfq1OF3R8DXk5YvwnaY;9;-10321;1;355;186;503;497;4
1jJMmAIjtQCJKIVeUeHEVH;7;-4623;1;331;776;525;723;3
2Dm3Pe9XkQ2c0SSlHq97zY;7;-662;1;185;254;927;39;4
0SctZH6DHE3AND0rZbZQlw;2;-6873;1;258;516;143;166;4
3WVWvI95BShLKpMV1G51vV;2;-11388;1;53;241;158;793;4
09CibftU63IIhXuGa1Xzzo;2;-4136;1;143;911;115;54;4
7BEKPM5HkCIAjAaie7iZXO;9;-8634;1;5;136;981;437;4
0XK7gUmWiM2yWGF2TwHiug;7;-4361;1;379;68;336;32;4
6rf28c8nA1GMRYuQjKc26O;5;-9934;0;127;793;958;756;4
2gxtig1MpRryrrV7cONOLb;7;-5456;1;281;199;707;867;4
5A7HJmgaZU0buq4hpuqZ4Q;9;-4191;0;491;323;481;888;4
30hl3LTfcn4wjQozAVfQ9z;4;-9326;0;514;313;762;753;4
0CPJCai61CpG9ZHl05XbGT;4;-8736;1;31;689;147;74;4
3jZ1i9nTToVoXI8Si6XxIv;2;-4399;1;444;934;117;88;4
7GaejnWQ4UBi0EkXD0FLrZ;4;-8731;0;11;622;743;767;4
4VZO5W0fsTU6jkurFkIkGT;1;-2408;0;125;216;467;923;4
5Os4AkeiPkssFDjdySHysT;9;-4845;1;698;391;315;796;4
3flTybCcobyOoBtzRu6x29;4;-6436;0;12;251;943;853;4
61p3ncr6aD14pvJjdmRBaG;0;-4808;1;445;128;17;961;4
04vRhXMEfXNHqeYAzCg9P4;4;-66;1;316;299;231;962;4
6puRC1Wy4BDIf3x81vXPNA;0;-7861;1;464;972;701;914;4
2Wacx7f9hTyjvF021FCP1Z;2;-13462;0;476;398;11;973;4
1q7SnztoC6TIUP9wxDVFiB;3;-4616;0;415;127;278;34;4
30qRh0j4htHrsroySiDh57;9;-4388;1;109;384;531;85;4
5zYOd44weo0Le4VhlM3wmQ;4;-3905;0;359;669;27;962;4
1op5WO220H4YFmjx3qXpSE;11;-897;0;596;126;122;859;4
6V5wvb8ruZCydCqgWXSmPt;7;-8538;1;173;224;841;972;4
5cyDXBdzZk0p3keqDAVkCs;9;-4057;0;7;207;197;846;4
0AUoTRhsCMqttmptWWWDmn;8;-1037;0;188;254;842;271;4
5ZE9ktS6Qbrha0oZKmO3Mi;0;-8053;1;286;143;271;831;4
55G2VJnSHidnQxyr0AaVSk;9;-663;0;374;193;103;865;4
1VDnY8UOAqr3ugFaJWFTYh;1;-859;1;283;438;135;966;4
3vyFD18pVGsWFIrdlPTYbX;0;-7491;1;284;212;245;682;4
55WurKBHqRBBjgpyuLQKT3;0;-6824;1;101;295;984;497;4
54nT4FO942ks2YkomKl7cc;0;-3602;1;286;262;374;77;4
4YeOF5O52bguNs8w2RK30Y;11;-4949;1;53;342;919;805;4
3yueohHxyvXlaPQ5tWAUsV;9;-4688;0;843;457;964;806;4
4g2c6CYEWKLeGhwZPOkaj6;6;-7736;0;372;461;721;938;4
1ijcQhtl61JvOGho1kF0cm;7;-9144;1;341;493;828;373;4
2Ba3A6SRtwVlr85VYeh4BP;5;-10378;1;138;14;153;661;4
3uStl3ZgOOPdeFHntpt9tO;2;-4072;0;375;163;882;976;4
2RY5YM7pNEGU1K3grGLdbu;9;-2791;1;113;187;362;318;4
34gjXKpZIaOegKWqafSxRo;0;-4643;1;28;243;376;728;4
0HDDTIFyNKKubaGfDIDmWX;1;-9407;1;311;316;831;903;4
07d6w3G2QHDPcBcAFkmEwN;9;-5734;1;799;0;933;888;4
4q3RvP346LwVckedivMYBm;4;-9137;1;29;313;806;423;4
7M4mRIorxuEm0lV27cuOii;1;-1002;1;73;321;317;55;4
4ROYn3tM2wkxoDWKBCtc14;9;-6368;1;35;696;818;866;4
5b8nvjZpkL87m0f6oHeD9X;9;-5797;1;521;278;367;856;4
4DP3Pl4f2QysGpBvBakrIE;3;-4096;1;658;144;125;685;4
3wLtdAGqJ34asPPgOAvc7e;9;-8884;1;33;396;234;875;4
0eixLPMZU3tRiINBqmisr6;11;-6917;0;442;246;235;8;4
3c975QxeYHIGrlLHrVHUop;6;-2653;0;762;128;23;506;4
1aBRHdvmLY624FaJz09ns4;0;-5764;1;375;423;682;59;4
0qePvoU7zEMLDMcS6uH95N;10;-5257;1;442;652;111;394;4
1rW1uunxXTIzKIsIxBOsbG;4;-3948;0;445;25;137;668;4
3gl46cw6JSkD9iFdOKwoDH;7;-7178;1;431;0;114;752;4
1Hs5EVysCloGgF4hvPEYA8;1;-5995;0;286;656;282;887;4
3IEecJPIYMtICfGox7HkwS;0;-9335;1;43;193;173;796;4
4STNPVunY8XtVPF6TLf5FE;9;-6683;1;414;292;305;898;4
1KEi9GBOe3bXTj1WGM282v;7;-7487;1;452;236;11;858;4
2G1AgrFBXW76nLkRPZVvKV;7;-6553;1;677;359;109;737;4
2H9bGBCVI7pK9qbSkbQI2L;9;-344;1;933;94;619;566;4
0WP2SQI2kVgHM7FHPQ97Fo;7;-6884;1;303;482;182;742;4
7ddotqHpNB4DEEyqyqADGv;9;-8619;1;269;242;106;896;4
27aEo6gmFkP8Mh3vN4t4NS;7;-7667;1;12;66;126;914;4
144Yxmjq9xQZjJx1QegH1N;7;-647;1;312;169;202;939;4
6KpWUri1N9k4yC80UKizLC;9;-3436;1;204;265;261;31;4
7u6COXLLPAbO4TTlSimsNx;7;-6027;1;158;103;755;295;4
6oZIPuEUM6rZXUe0M3WHxq;4;-6143;1;362;511;42;819;4
54csYjsYjT2b0MWrWOrmjU;2;-2823;1;296;666;32;888;4
2lHZlRmfcIMWF9aHbLLJch;0;-3408;1;579;959;884;603;4
2cwuaqbiPCrkPdXFMYyz1s;11;-8277;1;423;805;589;841;4
5TfUomWhqo4D9oKZZ7Dafq;9;-4096;1;508;857;903;962;3
05xWMCEACbp9K5UlK6kBOx;2;-6472;0;554;633;348;887;4
4IzC7Cv60AgXj2rIW1N84M;5;-11862;0;896;334;355;691;4
0O9DNo4Mj9hvxuPFnlZhss;9;-5094;1;265;465;273;85;4
7g96GMqMFfkrzEvDwSIWzQ;9;-5546;1;825;426;675;794;4
5eE8xTIemSmISBtJjEtvLp;9;-5894;1;475;301;636;637;4
3Soif6DiJxjLLMal3yL0vw;7;-3267;1;121;261;16;858;4
2RjotzMwi1MUyEZgvwC8vN;9;-10321;1;509;586;247;838;4
2BflUTWArCpubmZWwuq0kG;2;-3414;1;919;11;453;887;4
6b8IL7zQIPlT8g44dA4rBH;4;-4806;0;339;277;975;89;4
0q7u1QUZmKDTTa4WekSLST;0;-12054;1;302;225;486;832;4
46BP3q3XV1x0HB4GLbG5vE;11;-8933;0;377;34;908;798;4
3yzkKgMeqMQjZl5BU40qC7;4;-705;0;23;245;57;839;4
4yxjD1iYOICm8cizKrbtPg;9;-7338;1;672;849;26;883;4
0f8ddm8JivoRapx8ScYy0L;0;-5694;1;294;515;114;829;4
0gOeNOHT5iBje2hKlAQlLX;9;-3862;0;426;423;219;275;4
05ngREvdGhL4Omvxw4Hjmo;2;-13232;1;473;147;962;679;4
6MO3xVnA1UIK9RgkfM1UQU;6;-5284;0;486;106;26;772;4
2zMauuBuWdlJxv3EFkEGLv;4;-7835;0;722;847;301;925;4
2bSpjlkgj1GgziqW0lJ6BB;2;-5644;1;458;736;977;563;4
5KhZjG6XuJpNurvBCFmLk5;7;-8103;1;342;124;554;583;4
6ZS0k8tKY9Qj2pQO9lWHOQ;0;-6371;1;31;515;45;569;4
50CumCDAfvKZj9T1qqTWPH;2;-2635;1;117;758;622;879;4
5i4v2Mpe7CQOjnvSAyYxqk;9;-6893;0;107;286;772;959;4
1iMVWpvtyXZArqtWA6osQ8;7;-8767;1;902;282;129;665;4
2WsAArzJsDzElcCk731dm5;6;-6239;0;4;347;136;916;4
3VSz3gkrE2CGeiRPkgsZT0;2;-9836;1;141;32;503;839;4
3iluPzMMb8SBjhZildaP54;11;-4824;0;683;131;274;898;4
4JgaR869vaibKJFQqQGRur;2;-5033;1;524;62;811;916;4
7KLqBkoTv2p6UbB7ypqmRe;10;-3538;0;498;52;782;961;4
7LdWRrNbN7YBJtHupfoEN9;9;-2867;1;567;37;194;639;4
5rnhbKrkvUPvclA1Scjpp8;9;-6886;1;318;675;458;966;4
4oJtZhmFatqxU8jWeb0MDq;11;-1501;0;747;601;125;844;4
1OJT1semm3tSlcBZXIem6P;2;-5537;1;341;129;841;73;4
7G4FH6SEh9wgDRztDi3cDE;9;-509;1;298;878;108;741;4
4swIm8Qih1ONKAE0q8MOaF;7;-441;1;45;187;296;906;4
3wRBEsV5bfjV5uktXnODJr;7;-9336;1;618;32;367;527;4
6eN9ojhdC7vf72Fb8HBgP9;6;-7361;0;133;892;344;882;4
490zFllTSVutzmCeB12226;5;-8059;0;832;864;773;713;4
0RpcZsF9n8mgmzhTiaMX1w;0;-5848;0;319;956;702;507;4
5tyzOhJEvsRLyEKEi4gojC;9;-4919;1;473;539;24;856;4
7963PdJLGFUHyc4a0qydqI;7;-4831;1;383;517;329;925;4
5OAUkhqX2LT2D7zNxKCojw;10;-5254;1;113;306;228;566;4
1X3zDYO8bqE0eIQ3TdtQ6w;5;-5957;0;666;372;124;95;4
3vk0FDyZBpFEYgXRFQzjqf;1;-9579;1;316;61;366;761;4
31Wr4GUn7YKXAMP2ZmHOoW;9;-2894;1;834;17;883;672;4
15WIt660rRzkOZxD6w5h8T;6;-5056;1;502;102;739;967;4
3ssaVppMVSm0WwO0Uz6NVe;4;-6598;1;364;602;916;564;4
2jffnrYEwzLz48kfVmQkXI;11;-4197;0;997;258;32;714;4
4qcZRlUyrb0rdtaqvZE4Km;4;-7713;0;957;126;685;79;4
06DuFFtwnQUfkIRKHBAYMM;8;-4528;1;988;101;352;616;4
7mwpOCSVkUcfrSp53PKrfL;6;-6304;1;154;13;102;904;4
7hd2art8K0LIuzsUCxNaip;6;-10411;0;316;471;237;488;4
0SnvLzVAM0X4ATkdDxNAvr;8;-11445;1;51;408;234;983;4
3aElJpnMXSNwF2SmjiDFSA;7;-3418;1;611;225;11;952;4
1eECAaN6EoPl88toDVW8PE;0;-5707;1;313;458;131;917;4
1PKihsWbBJACcmLMRXcqGu;9;-4791;0;5;115;958;829;4
6QxMDBvzEi38LDBJkYkKnz;9;-446;1;594;149;336;963;4
2nT4y8qTzu2IBYuw7j8TPi;0;-3565;1;794;378;226;522;4
5ZG83RxgtxxTKfXQ3TmhT0;4;-5766;0;274;391;809;94;4
4J0phvYcKa1Hr1EBwH0pu3;0;-9846;1;339;163;145;763;4
4bK7KN7WMdNKpcEjmtM6G3;5;-4774;1;164;344;216;436;4
7JRYQxijneoFHR9iNkdyy4;7;-102;1;213;249;327;761;4
3KwxfGupNXVbQnRz0FkOPp;7;-1598;0;29;236;332;955;4
2bKH7hZD5AB7nKnNDwfEAk;11;-6878;1;394;717;152;476;4
5sbSUqPV5FcZCfHAAKMYuf;1;-3607;1;615;534;975;499;4
5fFWruyNL7FZL1nLrkCTcM;6;-3009;0;512;685;102;576;4
52Q094p6JIrBwIcjaxY8oo;4;-8234;1;434;779;658;961;4
3hRYclNZMNerPM1oUzBLcz;9;-5882;1;43;265;259;943;4
5l9hmME8gMg5xGYn4wJjAl;7;-5245;0;659;25;989;814;4
4d65JAJJjSS6vEwFwy1DAe;11;-5815;1;134;239;984;495;4
75OOEgG8sMIS0MpI8vfth0;2;-6475;1;267;286;126;914;3
3r4b0OU7QWeyL1JtnbA8hg;9;-5446;1;702;357;33;708;4
3Ki4G6890ziJUHEV8aOaWn;0;-8476;1;298;1;196;854;4
5G7L7M8S4hPaBqv0hrHu5z;9;-805;1;224;41;88;541;4
38YDsF1EiNfQiS5x6xJsyS;0;-3719;1;364;287;637;976;4
5uKSOIW61UtM1VD8nzsIqe;7;-6818;1;672;625;743;589;4
6FZAjndJVjgA1NwF8QZUDl;4;-405;0;164;21;338;768;4
6PknRxiThPZZxfuyP3Upvy;5;-5138;1;676;964;845;725;4
4M7KZNP7zw6028ZAvaSJlc;5;-11341;1;602;153;173;859;4
4uVIIcnBCBXzDRONRhOsYJ;0;-1679;1;219;124;74;499;4
1pj80TAvwjwOvwQnbeSfST;11;-4926;0;102;731;562;622;4
15ULF4ovZrbySuxbUwDUhi;6;-15088;0;158;17;548;76;4
0BVfdk9zeaUh0yh7PyXmMK;2;-5078;1;766;165;234;91;4
4Eeu6xo9WJ2CTH415ylZPz;8;-721;1;917;325;816;343;4
79HEQYKsJM87zm0d4Fnaqf;4;-12598;1;759;15;331;942;4
0Kho40qp8dvZYbzXHMfSWN;2;-4864;1;212;195;618;707;4
3cOU7FnTjs7h12TpTjhdgU;9;-4736;1;372;431;431;745;4
0o0KTHyzXJA5vi3RAGY1eZ;2;-6792;1;624;809;276;687;4
5B3UqpNMk2kwIKa9pDulXE;7;-7995;1;289;61;247;524;4
6RD4bCUz3L3DGvtG9vuM7A;0;-5042;0;28;806;377;198;4
3BR0n4G5syIoloE9DEm9bv;3;-7096;1;356;517;453;747;4
6A1VF2fvooAYnQ3NwSfmdM;9;-5511;1;633;135;502;343;4
7AgvfXJGo4wt5yrrilSSkd;1;-5935;1;886;327;197;608;4
5tnaDHQPfaW9FyL4Ao3R6p;4;-8721;1;114;418;376;101;4
0ryQ6jI5uGf8oymICMTpRH;3;-7066;1;281;886;111;807;4
5oGWQbQO58RhuTkb7f8Gw8;9;-6442;1;763;911;277;384;4
1pqpkSuA7d2MGTnVm9eAe6;11;-3116;1;237;342;108;741;4
1RdDDwQ5moanrkdrKFEKoZ;0;-589;1;309;146;204;961;4
5cVj2BJzyg29FstVdSDaGS;2;-1309;1;607;162;853;968;4
0CoxfP3dOGKwg6ShNnRiNP;7;-5263;1;531;354;519;786;4
7z1CXrg9Gc6b3hJlFzRhco;7;-564;1;893;268;346;959;4
5R0lYQFdOTYaX3K2QUkaOI;9;-5286;1;3;348;774;809;4
2ZA2yceGe6jaUSuiRwmiER;0;-4858;1;26;126;617;59;4
32lxTUr4WTZTdtfudcaPcj;1;-5929;1;352;115;194;675;4
0pE865GpZhnAw0yeFvyRKM;11;-3164;1;281;381;344;779;4
4hMkDclhFQpGzChxe3BLS4;9;-7466;0;84;718;338;616;4
4STo4ttup8ytnhD4HLqqkJ;7;-10164;1;494;816;911;627;4
4WkoLclcZI9leiUeXKbf2L;4;-4991;0;162;148;426;341;4
6mRzGkoKCJKicK9eEph2xm;11;-4909;1;823;211;319;785;4
13CWjdINSlNUJkoL8XW2ri;7;-7088;1;471;225;531;929;4
7fjFgJ9bUOOVbDlxgVHqyz;2;-5556;1;836;397;163;792;4
5k3rYQihNmUITTlPWfgucI;9;-3792;1;619;372;352;846;4
6pOnmEtnsSKW9o0pl4wOjG;2;-5977;0;467;126;396;591;4
01kWL1mMqJ7yGxv9dHg4xB;4;-6763;0;39;112;249;894;4
70j5QaSaeHX3w4jDWdPkLQ;4;-6872;1;381;129;185;924;4
6tskLEyI4PExFg0x0wTnrX;4;-6808;0;285;503;975;654;4
0lwDL9QrfOlSjYtTjiMCvH;11;-5206;0;39;516;187;894;4
4dX48AhVF9gZv4a7MhAJSj;11;-10955;1;456;782;155;915;4
4ZuMqc4jJv1pc1OULjtcfC;10;-9458;0;395;191;216;767;4
0TdXUz69V7WOOsTuO6bQzj;7;-6384;1;936;105;199;688;4
4FmBHfMsOhq8M75Jn5Cjah;0;-3957;1;343;244;181;428;4
3nxQsiBxMP7f1Ey4J7YqNs;9;-6745;0;326;138;168;938;4
4DeCGv83Ga4mJDpmO4OrS4;9;-312;1;635;169;109;837;4
0YgLo93Q3dzZiNazlYSWcv;9;-8317;1;339;68;94;519;4
5I6SRg8YURhshx7T4Bwc8m;2;-11195;1;434;171;98;529;4
7mDsQh8ZNJsFgbp5iTuSET;9;-15464;1;425;553;864;933;4
3OLZc8KQSTfpc7zcGrqKyM;6;-11736;0;166;363;32;77;4
112BYiABeTmIti5p8U1wWG;9;-6666;1;789;215;259;556;4
4vW456zW9nTIjlPPiA1kBU;1;-5928;0;208;314;936;629;4
2OnMVRjjOU95TVSEXKYY8P;7;-4668;1;825;254;135;726;4
4pG6KyiT6hwPo5YPZdH71H;0;-3947;1;621;835;198;742;4
4KLzg840RrzV86gHQoKtT7;9;-8299;1;314;237;114;858;4
0xBDFC9HLGC5JqVeKxUlP9;9;-6091;0;2;141;689;623;4
2iSaG1EcqcGAsziMkSkHwb;9;-5601;1;505;964;602;62;4
2JHpzvygFt7SJeDHXqK0lA;9;-7967;0;438;718;769;684;4
0Xgl1akojKjxJKWiXBbNvI;6;-5512;0;352;133;32;822;4
5LKPu4OSlchWX1N0UZ95Bi;6;-11127;0;302;208;582;95;4
0p87wpT104E2c3enjTdNv6;2;-4145;1;42;243;826;84;4
49J0QmYt43hbNp0G1294iC;7;-6517;1;712;129;476;394;4
7i5iRwUZEvxVeF7OiLtqYX;7;-7003;1;275;162;161;817;4
3qEOQVfxNEHeBlF20Q0HfZ;7;-6273;1;289;101;119;209;4
7LKiENzUj3ZC7vcVPkDSCr;11;-6897;0;548;307;104;95;4
0MGT0usV4YOAIjfVB1JHW3;0;-4789;1;309;76;251;863;4
5fnLO61WbtnPO2weoEflPU;6;-5682;0;483;336;227;928;4
2h3NyiQQbUHavbvtrkeevt;5;-5665;1;246;323;108;859;4
4IHHTe4seeKTDTFNPhH36E;9;-4507;1;116;545;936;615;4
4glfThYCVYflvTUhLYeQ4D;0;-3946;1;204;429;695;524;4
6nWcEzyxDozQcmxMoNJtYx;0;-4286;1;907;197;843;824;4
6gQaGxSGIq1KwwDlSwpYPi;4;-7977;0;104;109;953;663;4
0hYkN2dY6PDBrzOmZv03AE;7;-4773;1;432;18;399;713;4
3JdbMenOHDc0IRtCF7DGbY;2;-3163;1;517;373;252;761;4
7aW0biSvi7hOo1tSE4rExD;10;-6766;1;554;152;166;822;4
1tnOuiBjZeLXEN71ZKtKtu;8;-6507;1;376;476;789;941;4
5dDax5Rupym3zTryjXxEsd;7;-3469;0;901;328;113;599;4
31f4planUONRPXynL0VuyP;7;-439;1;642;432;296;808;4
0YY18uS5eRKnrYCOdc17Iu;7;-4311;1;908;396;305;616;4
5I6r1mYulnyBpIy4z1yDZR;9;-5298;1;928;736;258;681;4
2HHbpBQ2DEIp0rrDzOTKJK;1;-4747;0;448;25;331;973;4
52RMn73dQRYEXG1fPHkGZ1;1;-3112;1;46;637;367;656;4
2xmpXKeMUJi7L1vjxJZYX3;2;-5357;1;257;169;198;786;3
0KSAvTCPwlQBYLEdl9FqVq;2;-7391;0;694;581;799;733;4
0gqwkA3qqPhXL4rD8h4zCZ;5;-4826;1;113;606;347;744;4
4O0sPAqzasrIPPuDDrlM3r;9;-3579;0;402;195;785;93;4
5ojkHgFhHzbexXB5RJz45n;7;-518;1;917;154;658;822;4
7tZ55W74vP6fxBZVBp4rxW;11;-4153;0;682;693;816;854;4
09VF5b8Sy9tdnkSbQWOhBV;9;-7707;0;561;237;707;892;4
4SsGNDowrxpoCyVYaAPdm9;1;-545;0;49;482;141;462;4
0ODVokuVjcH5o2sPgWth5b;7;-3746;1;333;335;121;499;4
450hy2ipANtj8J2poz93nR;11;-609;1;367;184;141;882;4
2uMtYXoKNHBQBimk5qFhXV;2;-7573;1;14;171;978;8;4
0cbIdcgTnbAxRjAwTAiOYK;7;-5555;1;937;494;842;371;4
4qkJVGCoBmycEqhVGOAs5x;7;-3778;0;937;145;839;709;4
7wpVbfZ5SnibLX4KELqxAf;9;-3655;1;112;248;972;673;4
0WWzDsS5y1fiv18u4CDuuE;0;-4148;1;432;531;252;86;4
4ztxuxo1SrGmORKz98gIRQ;9;-10382;0;143;139;385;426;4
2wtQMLH8JWg6TrAcxrmcy3;7;-5409;0;366;303;719;736;4
6VJhwYGJCtpvkHpznyvjjP;2;-3733;1;297;254;394;65;4
6HA0cETjAdZVme1VZvA5pf;1;-5209;1;134;0;665;773;4
3n8JWDgzytV7o1pCyFbiDr;5;-6433;0;486;706;727;773;4
7kcLP9VA5kzB461pJEmXM0;9;-6448;1;354;94;229;842;4
2cvg6PYSi4qCOa85onN9x4;7;-8008;1;319;915;109;832;4
0lYQ7o71Y4ihHtZNQfAfgU;0;-4446;1;913;394;48;824;4
5ilB8rxSxwmJbMZPqv2AtX;9;-10649;1;495;251;112;758;4
4O7S9g2XDNfqNFbZhITxy4;2;-4093;1;135;608;925;79;4
11SxP7F7pdcnHVL9PYBUde;11;-5812;0;468;126;183;67;4
35zsJX3tlRJPgxecJdwnCt;0;-511;1;455;275;243;733;4
5OJq5JQ2D5HRjryqHzcdN2;4;-8537;1;312;268;113;94;4
6dXzYNj8bWhHXL3hmedIa5;11;-11089;1;137;73;147;956;4
6EtPPZFyInq5RqZ2SM5Rah;0;-3877;1;523;37;71;494;4
0TWTda4yD1jdsIlRTQLoA0;1;-7589;0;499;987;59;963;4
0XB0QE1KWrZ1Z2RgvoN9XA;0;-5042;1;259;426;509;83;4
0DzgoxZ68YepQUyM52m3t1;7;-6934;1;385;533;974;586;4
3Cw6Mp5VcdzTzsuiMhtwQL;7;-32;1;154;175;373;722;4
7KASo55SVxC4Jtnma78W4h;4;-8635;1;125;836;602;91;4
3B2eEl9j72jSS0cjMRg73y;0;-6296;1;845;623;598;892;4
5y72L9qFKi4SYvbkWLEzh0;4;-9706;1;295;14;159;963;4
37fd5yEOrYiFzHU7QijjqU;7;-11331;1;766;415;103;663;4
1gt27QZoPclBVhmQuIhB9H;2;-5348;0;451;373;101;487;4
6ZAPvhtdaVA5HGtT6Oe9xP;0;-4982;1;133;428;114;684;4
2OP6j8rFkiHAZoGpEwNm3y;2;-6457;1;808;573;636;758;4
3nc5UUBP2tKVYvv38G0hXG;7;-535;1;282;122;213;477;4
4rS66iKCLms3yumMYACKwJ;6;-4732;0;483;387;346;688;4
4JI4Swf1PJQt4FihB3NjRE;0;-4269;1;788;26;149;922;4
7oBrzk09iX9me6zRTTu0AW;9;-7082;1;689;548;113;626;4
4nWSQ6DLDds2v23kr9iXu1;11;-1007;0;635;531;174;507;4
2QwP65F7nC5MKOtllwjDJH;9;-4173;1;832;11;702;815;4
2VWwXwlZAmMZaw4e8KfnSX;4;-6636;1;326;1;131;808;4
1R1uEu9uOmrxqvp1HKaPcT;9;-5732;0;734;611;816;66;4
5wbxYkcGyGchLiRtfMn78h;10;-4429;1;329;162;6;895;4
2fR4zRSGngibmf0UViZoVT;4;-5318;1;615;894;402;966;4
390WWj1FeRvmgcQNv9RshR;7;-11974;1;275;615;936;347;4
7vpSOZu8wDFLKYt3USQs8K;0;-4984;1;238;134;936;598;4
6YzTEUsokcb8PTTLbF5ZxN;6;-523;1;411;529;138;846;4
02dPJJKVdz9V36TIVu5iqQ;7;-6558;1;4;139;649;809;4
6Kxyhde6pxWboE9mohGizY;11;-4835;1;29;427;221;345;3
04grraaBZFNw6WwKL69fvL;4;-5023;0;82;138;382;288;4
2Vd17CABGEnLR8F7PojXwG;0;-5084;1;282;712;377;863;4
16OEoNS6cxYB82u9qfCJnQ;11;-8888;1;676;519;117;777;4
5x1u9tUaobZziKexML1b0B;11;-4949;1;53;342;919;805;4
1PpFbfG447nP3TZtnZwDkk;9;-4047;1;289;209;931;194;4
6vs0UoDyFcqkodMuYjNhzz;7;-6123;1;57;236;612;606;4
7KxjQlObbq92gnWtJ08MHq;11;-10043;0;734;146;454;539;4
1jO1I4QRBkTsZWmuI00ujQ;11;-4806;1;287;112;185;411;4
50w1M9Qt6gmJLLsBbrwArA;7;-846;1;306;185;907;232;4
1ArOL4ldJO9IWcAEZKH7Jq;8;-8364;1;476;563;188;938;4
0KNr3GAokGQk6XIJNIOPRo;6;-603;1;322;269;163;834;4
043KYKFUZ3FRyMm9HDGzkU;4;-7656;0;458;167;678;792;4
3C6ndk7hs6uF8RlzqwKhKh;11;-4136;0;753;475;133;734;4
68bGhoS2PXGGNyTSY15E1z;2;-2667;1;133;246;709;893;4
76GaDIExtsC0BDLHuZ3Gsy;7;-7315;1;883;35;349;672;4
1j0EMRiNRDFuIUYMiTqq68;0;-4843;1;525;103;492;543;4
6dGikbcng17Gg47oS8I6hY;8;-5199;1;273;199;147;8;4
5437hFrcf4td0gyxvuJB8d;4;-5278;0;391;453;212;893;4
6uxam3UjpuYaTObg7mmTSN;11;-5688;0;674;286;306;678;4
